availability,performance,quality,speed,downtime_minutes,shutdown_minutes,machine_issue,trend,current_oee,future_oee,income,loss
69.77,52.3,99.02,8,18,21,0,1,36.13,40.78,2446,3554
83.94,54.5,96.8,8,16,2,0,1,44.28,48.23,2893,3107
75.84,54.12,98.47,8,8,20,0,1,40.41,43.13,2587,3413
81.42,97.48,99.13,11,8,14,0,0,78.68,78.49,4709,1291
78.76,30.88,99.88,7,3,26,0,0,24.29,21.47,1288,4712
79.05,70.06,100.0,9,1,27,0,0,55.38,54.27,3256,2744
67.99,91.57,100.0,11,11,25,0,0,62.26,60.95,3656,2344
80.81,71.34,83.51,17,10,13,0,1,48.14,52.14,3128,2872
98.61,55.74,98.27,8,1,0,0,-1,54.01,48.95,2937,3063
76.69,68.04,82.2,17,20,5,0,-1,42.89,38.68,2320,3680
76.32,96.95,98.34,14,19,8,0,-1,72.76,67.31,4038,1962
72.1,55.3,98.82,8,11,26,0,-1,39.4,37.3,2238,3762
80.01,53.76,100.0,8,12,12,0,0,43.01,43.41,2604,3396
73.94,94.76,99.29,14,8,26,0,-1,69.57,65.62,3937,2063
75.16,99.05,99.46,14,13,20,0,1,74.04,79.1,4745,1255
94.01,68.23,96.29,9,3,4,0,0,61.76,60.87,3652,2348
73.87,45.59,75.87,18,1,30,1,-1,25.55,20.18,1210,4790
67.35,55.33,94.41,8,13,29,0,0,35.18,34.5,2070,3930
65.76,79.84,87.94,16,15,25,0,0,46.17,46.99,2819,3181
81.05,79.94,85.36,16,14,5,0,1,55.31,58.49,3509,2491
79.67,97.88,96.48,12,19,0,0,1,75.23,81.02,4861,1139
87.21,52.64,78.63,18,4,15,0,-1,36.1,30.4,1824,4176
78.52,53.11,97.73,8,13,14,0,0,40.75,41.03,2461,3539
92.82,38.87,95.7,7,2,8,0,0,34.53,34.4,2064,3936
87.57,71.89,82.05,17,10,0,0,-1,51.66,46.11,2766,3234
68.83,71.15,83.94,17,16,24,0,-1,41.11,37.8,2267,3733
77.8,53.91,77.24,18,18,7,0,0,32.4,30.88,1852,4148
79.07,69.13,83.65,17,10,16,0,1,45.73,49.06,2943,3057
80.09,54.96,75.35,18,19,3,0,0,33.16,36.15,2169,3831
81.37,99.77,97.18,13,7,15,0,0,78.9,80.16,4809,1191
70.89,100.0,100.0,12,20,12,0,0,70.89,72.42,4345,1655
58.54,71.79,98.0,9,17,28,0,1,41.19,47.28,2836,3164
86.84,36.46,99.02,7,0,20,0,0,31.36,32.3,1938,4062
64.99,71.38,98.16,9,16,27,0,1,45.54,50.42,3024,2976
96.91,98.36,92.25,14,5,2,0,0,87.93,89.16,5349,651
84.5,97.31,98.92,14,10,7,0,0,81.34,79.78,4786,1214
92.23,99.48,96.82,12,8,1,0,-1,88.84,83.83,5029,971
70.84,93.28,95.23,15,20,12,0,1,62.93,64.49,3869,2131
85.72,85.73,98.82,10,2,14,0,0,72.62,73.07,4384,1616
71.55,100.0,97.63,14,18,14,0,1,69.86,72.94,4376,1624
75.93,97.04,99.58,14,14,10,0,0,73.38,74.17,4450,1550
70.27,53.03,100.0,8,15,23,0,1,37.26,40.91,2454,3546
78.64,57.68,96.94,8,12,13,0,1,43.97,44.76,2685,3315
86.87,94.15,92.39,15,0,26,0,0,75.56,74.5,4470,1530
60.17,57.85,99.68,8,19,30,0,0,34.7,34.93,2095,3905
72.92,87.24,87.72,16,20,9,0,-1,55.8,50.15,3009,2991
81.25,90.66,91.87,15,6,20,0,0,67.68,68.48,4108,1892
62.79,73.32,82.2,17,14,30,0,1,37.84,40.81,2448,3552
77.79,36.76,96.7,7,7,27,0,-1,27.66,24.97,1498,4502
68.91,86.91,91.49,15,19,19,0,0,54.8,55.74,3344,2656
72.65,94.39,97.87,14,11,22,0,0,67.11,69.32,4159,1841
96.22,100.0,100.0,14,3,3,0,0,96.22,96.6,5796,204
95.18,70.24,81.92,17,7,0,0,0,54.77,54.9,3294,2706
72.05,99.8,95.86,12,11,26,0,-1,68.93,66.3,3978,2022
70.45,98.2,98.36,11,17,16,0,-1,68.04,63.7,3821,2179
79.12,56.68,96.76,8,1,28,0,1,43.39,45.56,2733,3267
87.61,74.48,98.1,9,13,3,0,0,64.01,65.68,3940,2060
76.56,92.31,98.08,11,19,6,0,1,69.32,71.95,4316,1684
84.43,100.0,99.55,13,6,14,0,0,84.04,84.43,5065,935
88.12,83.46,98.13,10,10,3,0,0,72.17,72.15,4329,1671
75.72,100.0,97.44,13,1,29,0,0,73.77,74.09,4445,1555
77.64,70.09,83.64,17,18,3,0,0,45.51,46.28,2777,3223
71.21,96.42,97.15,14,14,21,0,0,66.71,66.12,3967,2033
79.21,82.93,89.32,16,16,4,0,1,58.67,64.88,3892,2108
70.34,35.67,97.42,7,16,23,0,1,24.44,25.72,1543,4457
71.22,99.59,95.95,13,18,15,0,0,68.06,67.13,4027,1973
79.75,93.41,93.14,15,5,22,0,1,69.39,74.94,4496,1504
96.35,55.74,77.12,18,4,3,0,0,41.41,40.16,2409,3591
70.06,99.31,96.74,13,19,19,0,1,67.31,73.74,4424,1576
79.91,92.72,93.35,15,12,13,0,1,69.17,76.26,4575,1425
89.43,50.27,81.08,18,7,8,0,1,36.45,38.33,2300,3700
80.98,100.0,96.41,12,9,14,0,-1,78.08,73.12,4387,1613
72.83,71.79,97.9,9,13,19,0,-1,51.19,46.48,2788,3212
78.13,56.89,77.1,18,16,9,0,-1,34.27,28.03,1681,4319
75.85,90.99,90.33,15,10,22,0,1,62.34,66.75,4005,1995
74.84,94.28,92.57,15,20,6,0,-1,65.32,62.67,3760,2240
61.86,75.84,82.15,16,9,21,1,-1,38.54,36.56,2193,3807
83.25,73.7,86.06,17,4,22,0,-1,52.8,48.68,2920,3080
72.5,70.94,99.17,9,16,17,0,0,51.01,49.88,2993,3007
73.51,56.35,75.57,18,20,10,0,0,31.3,29.96,1797,4203
78.1,57.76,78.65,18,3,24,0,-1,35.48,32.67,1960,4040
70.37,96.84,95.69,14,18,18,0,0,65.21,65.13,3907,2093
71.24,72.64,79.1,17,13,21,0,-1,40.94,37.37,2242,3758
71.18,94.97,92.94,15,9,28,0,1,62.83,67.94,4076,1924
80.44,36.05,96.37,7,16,3,0,0,27.95,28.45,1706,4294
85.05,35.29,100.0,7,12,4,0,0,30.02,29.28,1757,4243
96.59,38.77,97.61,7,1,6,0,1,36.56,37.43,2245,3755
75.41,74.74,97.09,9,9,21,0,0,54.72,54.09,3245,2755
78.97,94.12,99.28,11,4,26,0,0,73.79,73.79,4427,1573
88.52,33.95,99.55,7,9,6,0,0,29.92,29.4,1763,4237
89.8,89.33,94.84,15,1,11,0,-1,76.08,70.12,4207,1793
61.72,53.99,99.92,8,19,27,0,0,33.29,32.7,1962,4038
63.39,71.84,83.78,17,17,27,0,0,38.15,38.99,2339,3661
66.67,85.08,97.65,10,20,17,0,1,55.39,56.15,3369,2631
76.19,91.33,92.31,15,9,22,0,1,64.23,68.9,4133,1867
76.57,100.0,97.52,13,12,13,0,1,74.67,79.62,4777,1223
69.11,72.14,83.46,17,10,30,0,0,41.61,42.4,2544,3456
100.0,92.63,91.95,15,1,0,0,1,85.17,89.76,5385,615
62.1,82.45,100.0,10,19,27,0,0,51.2,49.77,2986,3014
75.35,99.16,98.37,14,7,29,0,0,73.5,73.21,4392,1608
71.17,70.58,81.7,17,20,11,0,1,41.04,46.07,2764,3236
68.36,90.61,89.36,15,19,6,1,-1,55.35,52.05,3122,2878
84.0,79.52,96.95,10,9,14,0,0,64.75,64.55,3872,2128
97.4,71.47,97.86,9,2,5,0,0,68.12,67.93,4075,1925
81.25,73.3,96.4,9,16,3,0,-1,57.4,54.24,3254,2746
79.52,98.48,100.0,13,8,17,0,-1,78.31,75.67,4540,1460
60.97,74.7,94.24,9,18,27,0,0,42.92,42.15,2529,3471
93.33,92.47,97.98,11,0,10,0,-1,84.56,79.71,4782,1218
97.24,74.37,96.81,9,1,4,0,0,70.01,70.71,4242,1758
81.83,98.62,97.49,12,19,1,0,0,78.68,79.64,4778,1222
60.81,70.62,85.27,17,19,26,0,1,36.62,42.41,2544,3456
72.01,95.93,98.76,14,18,17,0,0,68.23,67.61,4056,1944
82.93,96.66,99.72,12,2,25,0,-1,79.93,75.28,4516,1484
68.7,92.36,93.37,15,7,30,0,0,59.24,58.12,3486,2514
83.44,70.92,99.17,9,16,2,0,-1,58.69,52.37,3142,2858
75.2,71.45,100.0,9,13,17,0,0,53.73,52.33,3140,2860
86.11,94.52,91.53,15,12,2,0,0,74.5,73.81,4428,1572
73.98,99.8,99.68,12,7,28,0,-1,73.59,72.31,4338,1662
81.79,100.0,98.31,12,10,11,0,0,80.41,80.85,4851,1149
71.31,93.01,95.47,11,6,30,0,0,63.32,64.15,3849,2151
74.81,84.45,86.32,16,16,15,0,1,54.53,61.9,3714,2286
98.67,71.6,83.8,17,0,3,0,0,59.2,59.08,3544,2456
79.15,73.01,86.52,17,11,14,0,-1,50.0,45.64,2738,3262
63.09,70.02,80.84,17,19,29,0,0,35.71,36.35,2180,3820
74.62,85.13,88.31,16,7,30,0,1,56.09,58.66,3519,2481
67.53,97.29,96.25,12,12,29,0,0,63.24,62.91,3774,2226
84.06,56.13,98.97,8,12,8,0,-1,46.7,42.68,2561,3439
79.24,93.18,98.42,11,0,29,0,0,72.67,72.99,4379,1621
77.59,92.05,97.74,15,11,16,0,-1,69.8,65.5,3929,2071
83.62,97.94,98.44,14,15,1,0,1,80.62,81.93,4915,1085
87.31,70.72,85.22,17,6,10,0,0,52.62,51.14,3068,2932
77.2,94.57,96.08,15,2,30,0,0,70.14,69.45,4166,1834
64.15,47.25,89.74,8,5,30,1,1,27.2,32.83,1970,4030
77.88,83.6,85.46,15,0,20,1,0,55.64,55.41,3324,2676
77.52,56.16,97.9,8,6,21,0,0,42.62,42.16,2529,3471
75.18,72.76,82.44,17,6,27,0,1,45.09,51.4,3084,2916
84.25,52.25,97.48,8,6,17,0,-1,42.91,38.74,2324,3676
71.9,56.91,79.78,18,13,20,0,1,32.64,36.75,2204,3796
96.94,54.4,99.02,8,4,0,0,-1,52.22,47.67,2860,3140
94.43,97.35,98.09,12,1,2,0,0,90.18,89.9,5394,606
94.73,56.8,99.88,8,1,5,0,0,53.74,54.93,3295,2705
82.34,94.07,98.6,11,17,2,0,0,76.38,74.36,4461,1539
71.4,83.74,88.73,16,7,29,0,-1,53.05,50.79,3047,2953
72.13,100.0,98.47,13,14,20,0,0,71.02,71.09,4265,1735
80.73,100.0,98.57,13,13,10,0,-1,79.57,78.85,4730,1270
85.5,69.9,84.33,17,3,17,0,1,50.4,51.05,3063,2937
80.37,52.51,77.43,18,19,2,0,-1,32.68,27.05,1622,4378
84.66,83.76,87.18,16,1,22,0,0,61.82,60.47,3628,2372
67.64,56.44,97.89,8,11,29,0,1,37.37,41.1,2465,3535
77.18,93.04,97.25,11,9,19,0,0,69.84,70.51,4230,1770
71.7,51.0,97.77,8,9,24,0,0,35.75,35.09,2105,3895
77.2,94.57,98.44,14,12,12,0,1,71.87,77.29,4637,1363
82.21,37.74,98.42,7,15,5,0,0,30.54,29.69,1781,4219
91.79,92.96,90.35,15,7,4,0,0,77.09,76.79,4607,1393
70.09,52.55,78.85,18,12,25,0,1,29.04,33.58,2014,3986
71.47,92.03,95.61,15,9,30,0,0,62.88,63.31,3798,2202
90.21,70.94,82.9,17,4,9,0,1,53.05,57.5,3449,2551
70.9,52.85,76.32,18,20,11,0,0,28.59,30.64,1838,4162
62.51,36.45,97.83,7,17,27,0,1,22.29,26.72,1603,4397
97.54,55.32,97.36,8,1,0,0,-1,52.53,47.48,2848,3152
71.95,100.0,96.68,13,17,17,0,0,69.56,68.74,4124,1876
71.99,48.17,92.36,8,9,6,1,-1,32.03,26.53,1591,4409
84.76,54.45,78.57,18,11,6,0,0,36.26,35.42,2124,3876
61.43,97.23,98.66,13,20,27,0,0,58.93,58.18,3490,2510
87.79,94.39,93.74,15,4,5,0,-1,77.67,76.29,4577,1423
88.0,84.94,85.81,16,8,6,0,0,64.14,64.57,3874,2126
79.44,51.29,96.87,8,5,21,0,1,39.47,45.19,2711,3289
73.63,34.69,95.55,7,17,14,0,0,24.4,22.85,1370,4630
81.1,73.01,82.59,17,17,2,0,0,48.9,48.6,2916,3084
94.34,93.64,98.2,11,2,8,0,0,86.76,86.99,5219,781
80.18,54.16,96.0,8,6,23,0,1,41.69,45.34,2720,3280
87.3,96.93,99.21,12,11,4,0,0,83.95,83.82,5029,971
72.79,70.83,82.5,17,20,7,0,0,42.53,41.19,2471,3529
76.02,56.95,97.09,8,9,19,0,0,42.03,42.0,2520,3480
86.81,54.95,98.71,8,6,10,0,1,47.08,50.0,3000,3000
67.55,96.64,96.33,12,19,21,0,1,62.89,67.29,4037,1963
84.93,83.55,89.76,16,4,18,0,-1,63.69,59.15,3548,2452
83.8,100.0,96.58,12,13,5,0,-1,80.93,78.66,4719,1281
77.33,82.06,98.7,10,7,22,0,-1,62.63,57.45,3447,2553
76.59,100.0,99.91,13,8,26,0,1,76.52,80.07,4804,1196
68.32,70.98,83.26,17,10,28,0,-1,40.37,36.5,2189,3811
69.36,100.0,96.96,14,11,24,0,1,67.25,71.44,4286,1714
92.31,87.15,92.58,15,3,5,0,-1,74.48,69.85,4190,1810
72.7,55.14,98.26,8,8,27,0,-1,39.38,34.04,2042,3958
89.29,92.23,92.45,15,6,8,0,0,76.14,76.66,4599,1401
80.48,52.62,76.45,18,20,2,0,0,32.38,33.04,1982,4018
81.03,53.85,78.62,18,2,28,0,-1,34.3,31.03,1862,4138
80.55,95.13,94.63,15,20,0,0,0,72.51,70.42,4225,1775
71.05,81.69,90.14,16,18,12,0,-1,52.32,46.7,2802,3198
86.08,80.47,98.35,10,1,17,0,1,68.13,72.62,4357,1643
68.72,91.46,93.51,15,15,20,0,-1,58.77,54.41,3264,2736
82.41,96.27,97.54,12,12,7,0,0,77.38,77.27,4636,1364
90.33,82.4,85.87,16,9,4,0,1,63.92,69.23,4153,1847
90.26,94.47,93.18,15,2,12,0,0,79.45,78.72,4723,1277
84.3,100.0,97.59,12,16,0,0,-1,82.26,76.65,4598,1402
82.07,84.15,89.25,16,5,24,0,1,61.63,66.21,3972,2028
87.29,96.07,98.49,14,5,5,0,1,82.6,84.15,5048,952
81.15,85.0,89.44,16,4,23,0,0,61.69,63.29,3797,2203
63.8,55.23,77.59,18,15,30,0,1,27.34,31.89,1913,4087
82.09,83.22,96.58,10,15,7,0,1,65.97,68.21,4092,1908
91.03,97.97,99.41,12,7,1,0,0,88.66,87.94,5276,724
83.17,72.33,82.94,17,6,16,0,0,49.89,49.93,2995,3005
78.83,100.0,96.61,12,12,15,0,1,76.16,83.6,5016,984
84.54,39.19,97.57,7,1,20,0,1,32.33,36.33,2179,3821
70.11,57.88,77.52,18,16,20,0,1,31.46,36.36,2181,3819
78.68,57.4,77.1,18,8,18,0,0,34.82,35.99,2159,3841
79.71,92.34,91.9,15,18,5,0,-1,67.64,63.48,3809,2191
70.03,90.71,92.77,13,11,18,1,-1,58.93,53.2,3191,2809
78.27,58.22,96.59,8,16,8,0,-1,44.01,38.7,2321,3679
76.53,84.49,96.49,10,16,12,0,1,62.39,64.27,3856,2144
63.77,97.28,100.0,12,15,25,0,0,62.04,61.56,3693,2307
79.32,94.79,99.58,14,19,0,0,-1,74.87,69.02,4141,1859
82.87,72.97,95.82,9,14,5,0,-1,57.95,54.1,3246,2754
76.22,93.87,92.07,15,20,8,0,1,65.87,69.92,4195,1805
85.95,70.37,98.43,9,5,11,0,1,59.54,63.76,3825,2175
85.31,51.94,95.76,8,7,13,0,-1,42.43,37.37,2241,3759
83.85,55.04,77.92,18,3,15,0,-1,35.96,31.91,1914,4086
83.17,95.58,98.8,14,6,18,0,0,78.54,76.86,4611,1389
60.54,68.77,99.17,9,20,26,0,1,41.29,44.87,2692,3308
96.18,81.59,97.55,10,1,4,0,-1,76.55,71.49,4289,1711
83.99,67.85,96.79,9,4,20,0,0,55.16,56.84,3410,2590
79.73,91.85,91.75,15,1,28,0,0,67.19,66.09,3965,2035
99.45,83.3,85.11,16,4,1,0,1,70.51,74.67,4479,1521
61.6,72.55,97.63,9,16,30,0,0,43.63,41.7,2502,3498
70.64,100.0,96.5,13,19,18,0,0,68.17,69.2,4152,1848
79.76,72.0,82.31,17,0,28,0,0,47.26,46.96,2817,3183
68.74,56.4,78.3,18,9,30,0,1,30.36,30.18,1810,4190
70.53,99.98,96.99,14,19,15,0,1,68.4,74.2,4452,1548
77.73,69.21,96.86,9,7,26,0,-1,52.11,47.75,2865,3135
50.42,59.33,89.37,9,18,26,1,0,26.73,24.96,1497,4503
63.82,74.93,99.65,9,19,21,0,0,47.65,48.14,2888,3112
88.31,90.13,92.5,15,8,5,0,1,73.62,78.97,4738,1262
70.92,97.43,95.97,12,14,19,0,-1,66.32,60.5,3629,2371
74.59,77.43,89.63,10,12,12,1,1,51.77,53.66,3219,2781
81.6,37.35,98.34,7,6,16,0,-1,29.97,25.14,1508,4492
67.94,94.54,93.76,15,13,26,0,1,60.23,62.64,3758,2242
86.59,54.58,98.05,8,5,15,0,-1,46.33,40.75,2444,3556
81.5,84.69,88.05,16,1,28,0,-1,60.77,55.47,3328,2672
96.51,92.14,93.49,15,3,2,0,0,83.13,83.61,5016,984
73.16,99.17,98.99,14,4,28,0,-1,71.81,68.15,4088,1912
70.31,35.82,100.0,7,20,13,0,-1,25.18,22.51,1350,4650
72.01,83.64,88.8,12,1,22,1,0,53.49,54.82,3289,2711
81.25,91.83,92.56,15,13,7,0,0,69.06,68.62,4116,1884
82.76,96.28,94.82,14,12,11,0,0,75.56,75.55,4533,1467
80.37,85.09,90.53,16,18,3,0,-1,61.91,57.52,3451,2549
64.24,91.13,96.07,11,15,24,0,1,56.24,59.62,3577,2423
78.21,55.72,97.54,8,9,19,0,1,42.5,47.8,2868,3132
80.37,89.37,92.36,13,8,6,1,0,66.34,66.46,3987,2013
86.82,37.91,97.95,7,0,18,0,-1,32.24,27.24,1634,4366
92.44,91.99,91.16,15,0,12,0,-1,77.52,72.01,4320,1680
81.06,54.5,78.44,18,10,13,0,0,34.65,34.93,2095,3905
95.5,98.25,96.53,12,3,4,0,1,90.58,93.67,5620,380
87.69,82.14,87.58,16,8,8,0,0,63.08,62.45,3746,2254
74.57,92.58,94.24,15,13,18,0,0,65.06,64.96,3897,2103
73.94,98.36,100.0,12,19,8,0,0,72.73,70.99,4259,1741
70.63,72.68,82.74,17,12,24,0,-1,42.47,40.07,2404,3596
73.67,91.34,94.17,15,17,15,0,-1,63.36,60.7,3641,2359
73.07,92.72,92.86,15,17,15,0,1,62.91,66.19,3971,2029
75.11,90.3,100.0,11,18,11,0,1,67.82,71.06,4263,1737
76.07,99.81,98.62,13,4,27,0,1,74.88,81.91,4914,1086
80.01,55.06,98.41,8,7,14,0,0,43.35,44.95,2696,3304
93.78,54.13,75.89,18,5,3,0,0,38.52,38.8,2327,3673
75.36,86.19,97.28,10,16,12,0,0,63.18,63.45,3807,2193
69.05,98.98,96.61,12,17,19,0,1,66.03,69.61,4176,1824
95.6,58.33,77.6,18,1,5,0,1,43.27,48.15,2889,3111
85.27,73.18,82.82,17,0,25,0,0,51.68,52.41,3144,2856
84.89,56.66,94.41,8,4,15,0,1,45.41,50.1,3005,2995
98.07,99.5,98.31,13,2,2,0,1,95.93,97.64,5858,142
87.47,100.0,97.7,12,2,19,0,1,85.46,87.21,5232,768
76.13,100.0,96.62,13,12,19,0,0,73.55,72.74,4364,1636
75.92,72.08,83.26,17,16,9,0,1,45.56,50.26,3015,2985
75.71,82.61,89.23,16,1,30,0,0,55.81,55.34,3320,2680
67.57,70.6,98.49,9,20,15,0,0,46.98,46.41,2784,3216
97.91,97.95,99.01,14,0,6,0,1,94.95,100.0,6000,0
87.34,92.94,93.83,15,9,6,0,0,76.17,75.95,4556,1444
69.15,39.22,95.79,7,19,16,0,1,25.98,30.78,1846,4154
77.02,82.19,98.86,10,19,5,0,-1,62.58,59.28,3556,2444
79.71,98.41,96.52,12,7,20,0,1,75.71,78.22,4693,1307
91.84,70.08,97.27,9,2,8,0,0,62.6,59.85,3591,2409
71.88,100.0,96.38,13,11,21,0,0,69.28,68.94,4136,1864
73.1,100.0,99.72,13,12,18,0,0,72.9,71.33,4279,1721
80.91,85.4,99.31,10,16,0,0,1,68.62,73.26,4395,1605
87.98,57.27,98.15,8,2,17,0,1,49.46,52.14,3128,2872
75.15,92.15,89.7,15,18,11,0,-1,62.13,60.0,3600,2400
80.99,95.85,93.8,11,7,19,0,0,72.81,73.24,4394,1606
65.89,85.07,97.25,10,14,29,0,-1,54.51,49.03,2941,3059
90.02,32.86,99.54,7,8,5,0,-1,29.44,25.17,1509,4491
81.87,56.78,96.16,8,17,2,0,1,44.71,48.04,2882,3118
78.21,100.0,100.0,12,3,25,0,0,78.21,78.11,4686,1314
72.3,89.99,92.89,15,8,28,0,0,60.43,61.93,3715,2285
73.85,93.55,93.4,15,18,8,0,-1,64.52,59.81,3588,2412
72.25,99.94,98.47,13,18,15,0,-1,71.11,66.24,3974,2026
72.99,99.55,98.29,12,14,21,0,1,71.42,76.78,4606,1394
90.41,80.12,89.96,16,0,15,0,0,65.16,65.29,3917,2083
77.31,47.85,89.33,8,8,2,1,0,33.05,32.67,1960,4040
61.0,100.0,100.0,13,20,25,0,1,61.0,66.31,3978,2022
75.1,66.33,80.5,17,7,25,0,0,40.1,39.44,2366,3634
65.3,97.74,97.95,12,13,30,0,1,62.52,65.71,3942,2058
82.09,92.38,92.97,15,0,22,0,1,70.5,76.82,4609,1391
90.44,83.5,95.37,10,9,2,0,-1,72.03,69.44,4166,1834
88.66,51.44,79.16,18,10,2,0,1,36.1,41.81,2508,3492
79.7,68.91,97.41,9,15,10,0,0,53.5,52.1,3126,2874
74.3,99.1,96.02,12,6,28,0,-1,70.7,66.79,4007,1993
84.18,68.74,97.82,9,6,15,0,1,56.61,61.91,3714,2286
76.29,83.8,98.64,10,7,27,0,-1,63.07,59.07,3544,2456
75.17,87.92,97.4,10,6,26,0,0,64.37,64.74,3884,2116
74.14,81.62,97.35,10,19,11,0,-1,58.9,56.9,3414,2586
77.59,53.9,97.21,8,3,29,0,0,40.65,41.06,2463,3537
73.47,52.12,98.2,8,15,19,0,1,37.6,39.09,2345,3655
78.09,91.03,90.54,15,1,27,0,1,64.35,66.97,4018,1982
79.85,87.43,87.56,16,10,15,0,1,61.12,67.35,4041,1959
76.97,82.36,88.98,16,8,15,0,0,56.41,55.66,3339,2661
79.7,68.94,98.26,9,16,8,0,1,53.98,58.04,3482,2518
97.1,80.44,88.19,16,4,1,0,1,68.88,71.78,4306,1694
60.29,100.0,97.6,13,15,30,0,0,58.84,59.2,3551,2449
81.27,81.7,84.09,15,1,16,1,-1,55.83,52.23,3133,2867
88.66,69.17,84.23,17,5,14,0,1,51.66,56.25,3375,2625
66.92,45.27,70.26,18,16,14,1,-1,21.28,17.81,1068,4932
86.43,35.62,97.33,7,0,21,0,1,29.96,32.49,1949,4051
91.1,83.06,87.14,16,3,10,0,0,65.93,66.84,4010,1990
58.37,96.12,96.74,12,19,27,0,-1,54.28,50.7,3042,2958
86.02,94.77,91.84,15,8,7,0,1,74.86,77.24,4634,1366
84.65,85.4,86.25,16,10,11,0,0,62.35,63.36,3801,2199
74.15,69.98,95.88,9,15,13,0,0,49.75,48.97,2938,3062
71.0,84.81,98.12,10,13,22,0,1,59.08,63.94,3836,2164
83.29,99.34,97.07,12,12,8,0,0,80.32,79.22,4752,1248
84.73,98.69,98.6,14,5,18,0,-1,82.45,80.37,4822,1178
73.0,86.8,87.39,16,7,26,0,-1,55.37,53.8,3227,2773
73.96,84.69,89.51,11,7,17,1,-1,56.06,52.58,3154,2846
89.54,100.0,98.07,13,6,4,0,1,87.81,92.76,5565,435
83.7,55.9,78.82,18,4,15,0,-1,36.87,30.56,1833,4167
76.88,68.96,99.88,9,13,15,0,0,52.96,53.87,3232,2768
68.6,69.64,97.33,9,20,16,0,-1,46.5,42.09,2525,3475
80.1,98.94,96.32,12,15,9,0,0,76.34,76.3,4577,1423
65.05,97.45,99.59,11,17,27,0,0,63.13,64.55,3872,2128
89.52,85.39,88.98,16,1,12,0,0,68.02,68.31,4098,1902
94.02,55.19,96.46,8,5,1,0,1,50.05,53.14,3188,2812
58.87,86.1,86.53,11,15,26,1,1,43.86,48.15,2888,3112
83.63,99.37,96.75,14,10,8,0,1,80.4,83.17,4990,1010
63.64,93.51,91.08,15,17,29,0,1,54.21,61.03,3661,2339
93.52,94.08,95.44,12,0,13,0,-1,83.97,81.93,4915,1085
78.56,70.38,86.29,17,19,6,0,0,47.72,46.68,2800,3200
67.52,84.88,88.71,16,18,20,0,1,50.84,55.18,3310,2690
85.37,72.73,97.05,9,9,11,0,-1,60.25,55.96,3357,2643
68.42,94.43,92.89,15,15,24,0,0,60.02,61.74,3704,2296
69.06,55.62,79.05,18,14,28,0,-1,30.36,27.15,1628,4372
80.33,86.77,89.67,16,9,14,0,0,62.51,63.26,3795,2205
68.3,60.72,78.1,17,4,27,1,0,32.39,33.14,1988,4012
61.03,69.66,100.0,9,20,25,0,0,42.51,42.7,2562,3438
74.79,100.0,95.0,12,13,20,0,0,71.05,70.35,4220,1780
72.58,83.19,87.1,16,18,12,0,1,52.59,58.1,3485,2515
96.0,53.44,96.73,8,2,5,0,1,49.62,53.81,3228,2772
74.03,97.27,99.23,12,10,20,0,0,71.45,71.49,4289,1711
77.63,96.39,100.0,11,8,19,0,-1,74.82,70.85,4251,1749
70.35,95.76,98.37,11,14,24,0,1,66.26,71.46,4287,1713
68.24,98.03,99.24,12,18,16,0,-1,66.39,61.47,3688,2312
92.26,98.92,95.03,13,5,5,0,1,86.73,91.65,5498,502
79.23,75.17,98.19,9,7,21,0,-1,58.48,55.25,3315,2685
92.56,55.24,78.68,18,2,6,0,-1,40.23,37.77,2266,3734
92.94,56.27,96.99,8,3,2,0,1,50.73,55.38,3322,2678
81.97,94.84,98.72,14,17,1,0,-1,76.74,73.19,4391,1609
68.53,100.0,95.95,13,16,24,0,0,65.76,65.7,3942,2058
91.72,54.29,97.34,8,3,8,0,-1,48.48,42.89,2573,3427
61.18,55.92,99.38,8,20,29,0,-1,34.0,28.15,1688,4312
88.64,90.72,100.0,11,7,7,0,0,80.41,79.11,4746,1254
82.1,55.35,76.55,18,9,14,0,0,34.79,33.4,2004,3996
92.54,68.92,79.31,17,4,4,0,0,50.59,49.61,2976,3024
94.83,96.0,94.01,15,5,0,0,1,85.58,88.03,5281,719
73.21,98.6,94.85,12,10,27,0,0,68.46,67.79,4067,1933
67.94,97.99,97.88,14,14,27,0,-1,65.17,62.32,3739,2261
72.19,92.98,97.58,11,17,14,0,0,65.5,65.62,3937,2063
78.37,68.95,100.0,9,17,5,0,1,54.04,57.92,3475,2525
63.48,97.95,98.71,14,20,23,0,0,61.37,58.65,3519,2481
73.39,69.13,81.72,17,18,13,0,0,41.46,41.18,2470,3530
64.21,89.13,94.53,15,20,20,0,-1,54.1,48.67,2920,3080
72.18,96.55,98.34,12,15,17,0,0,68.53,69.65,4178,1822
85.6,83.01,98.05,10,2,14,0,-1,69.68,65.59,3935,2065
89.32,100.0,96.35,13,8,4,0,0,86.06,85.44,5126,874
97.76,92.46,98.42,11,0,0,0,0,88.97,88.87,5331,669
90.58,93.03,91.45,15,4,11,0,0,77.07,76.55,4593,1407
74.06,93.51,97.01,11,15,17,0,0,67.18,66.98,4018,1982
55.8,31.0,91.13,7,15,30,1,0,15.76,16.38,982,5018
90.63,96.94,98.36,14,9,0,0,-1,86.42,81.26,4875,1125
74.19,92.94,97.92,11,19,7,0,0,67.52,67.72,4063,1937
77.48,38.96,98.82,7,17,11,0,0,29.83,30.43,1825,4175
