Production_End_Time,Batch_PartNo,Part_No,Part_SLNo,Availability,Performance,Quality,Current_OEE,Current_Speed_pct,Prev_Speed_pct,Speed_Delta,DownTime_sec,OEE_Delta,_pos_ratio,Planned_Prod_Duration,Production_Duration,Production_Delay_sec,Predicted_OEE_t1,Recommended_Speed,OEE_lag1,OEE_roll5_mean,OEE_trend3,OEE_min5,OEE_max5,OEE_range5
2026-01-20 06:11:23,HIGH_b2073,HIGH_b2073_1,1,100,73,100,73,40,40,0,0,0,0.0,60,37,0,71,80,73,73.0,0.0,73,73,0
2026-01-20 06:12:26,HIGH_b2073,HIGH_b2073_2,2,100,71,100,71,40,40,0,0,-2,0.0909,120,74,0,71,80,73,72.0,0.0,71,73,2
2026-01-20 06:13:43,HIGH_b2073,HIGH_b2073_3,3,100,71,100,71,40,40,0,0,0,0.1818,180,111,0,70,80,71,71.7,-2.0,71,73,2
2026-01-20 06:14:47,HIGH_b2073,HIGH_b2073_4,4,100,70,100,70,20,40,-20,0,-1,0.2727,240,129,0,63,80,71,71.2,-3.0,70,73,3
2026-01-20 06:16:01,HIGH_b2073,HIGH_b2073_5,5,100,63,100,63,20,20,0,0,-7,0.3636,300,147,0,63,80,70,69.6,-10.0,63,73,10
2026-01-20 06:17:30,HIGH_b2073,HIGH_b2073_6,6,100,63,100,63,20,20,0,0,0,0.4545,360,165,0,56,80,63,67.6,-8.0,63,71,8
2026-01-20 06:18:36,HIGH_b2073,HIGH_b2073_7,7,100,56,100,56,20,20,0,0,-7,0.5455,420,183,0,57,80,63,64.6,-15.0,56,71,15
2026-01-20 06:20:01,HIGH_b2073,HIGH_b2073_8,8,100,57,100,57,70,20,50,0,1,0.6364,480,248,0,65,80,56,61.8,-13.0,56,70,14
2026-01-20 06:21:20,HIGH_b2073,HIGH_b2073_9,9,100,65,100,65,70,70,0,0,8,0.7273,540,313,0,66,80,57,60.8,2.0,56,65,9
2026-01-20 06:22:34,HIGH_b2073,HIGH_b2073_10,10,100,66,100,66,70,70,0,0,1,0.8182,600,378,0,72,80,65,61.4,3.0,56,66,10
2026-01-20 06:23:52,HIGH_b2073,HIGH_b2073_11,11,100,72,100,72,70,70,0,0,6,0.9091,660,443,0,87,80,66,63.2,16.0,56,72,16
2026-01-20 06:25:16,HIGH_b2073,HIGH_b2073_12,12,98,88,100,87,70,70,0,0,15,1.0,720,508,0,87,80,72,69.4,30.0,57,87,30
2026-01-20 06:26:33,TOP_b2074,TOP_b2074_1,1,100,100,100,100,70,70,0,0,0,0.0,60,65,5,100,80,100,100.0,0.0,100,100,0
2026-01-20 06:27:51,TOP_b2074,TOP_b2074_2,2,100,100,100,100,70,70,0,0,0,0.2,120,130,10,99,80,100,100.0,0.0,100,100,0
2026-01-20 06:29:14,TOP_b2074,TOP_b2074_3,3,100,99,100,99,70,70,0,0,-1,0.4,180,195,15,98,80,100,99.7,-1.0,99,100,1
2026-01-20 06:30:40,TOP_b2074,TOP_b2074_4,4,100,98,100,98,70,70,0,0,-1,0.6,240,260,20,96,80,99,99.2,-2.0,98,100,2
2026-01-20 06:31:52,TOP_b2074,TOP_b2074_5,5,100,96,100,96,70,70,0,0,-2,0.8,300,325,25,94,80,98,98.6,-4.0,96,100,4
2026-01-20 06:32:56,TOP_b2074,TOP_b2074_6,6,100,94,100,94,70,70,0,0,-2,1.0,360,390,30,94,80,96,97.4,-6.0,94,100,6
2026-01-20 06:34:07,MED_HIGH_b2075,MED_HIGH_b2075_1,1,87,89,87,67,70,70,0,0,0,0.0,60,65,5,66,60,67,67.0,0.0,67,67,0
2026-01-20 06:35:24,MED_HIGH_b2075,MED_HIGH_b2075_2,2,87,87,87,66,50,70,-20,0,-1,0.1429,120,111,0,65,80,67,66.5,0.0,66,67,1
2026-01-20 06:36:30,MED_HIGH_b2075,MED_HIGH_b2075_3,3,90,77,94,65,50,50,0,0,-1,0.2857,180,157,0,41,80,66,66.0,-2.0,65,67,2
2026-01-20 06:37:33,MED_HIGH_b2075,MED_HIGH_b2075_4,4,72,60,94,41,40,50,-10,176,-24,0.4286,240,370,130,56,60,65,59.8,-26.0,41,67,26
2026-01-20 06:39:02,MED_HIGH_b2075,MED_HIGH_b2075_5,5,94,60,100,56,40,40,0,0,15,0.5714,300,407,107,55,60,41,59.0,-11.0,41,67,26
2026-01-20 06:40:22,MED_HIGH_b2075,MED_HIGH_b2075_6,6,93,59,100,55,40,40,0,0,-1,0.7143,360,444,84,54,60,56,56.6,-11.0,41,66,25
2026-01-20 06:41:37,MED_HIGH_b2075,MED_HIGH_b2075_7,7,93,57,100,54,40,40,0,0,-1,0.8571,420,481,61,53,80,55,54.2,-11.0,41,65,24
2026-01-20 06:42:52,MED_HIGH_b2075,MED_HIGH_b2075_8,8,93,57,100,53,40,40,0,0,-1,1.0,480,518,38,53,80,54,51.8,12.0,41,56,15
2026-01-20 06:44:14,TOP_b2076,TOP_b2076_1,1,100,67,100,67,20,20,0,0,0,0.0,60,18,0,14,80,67,67.0,0.0,67,67,0
2026-01-20 06:45:22,TOP_b2076,TOP_b2076_2,2,55,39,69,14,20,20,0,137,-53,0.1,120,173,53,2,40,67,40.5,0.0,14,67,53
2026-01-20 06:46:39,TOP_b2076,TOP_b2076_3,3,24,27,41,2,20,20,0,134,-12,0.2,180,325,145,1,20,14,27.7,-65.0,2,67,65
2026-01-20 06:47:43,TOP_b2076,TOP_b2076_4,4,19,22,37,1,30,20,10,138,-1,0.3,240,491,251,0,20,2,21.0,-66.0,1,67,66
2026-01-20 06:49:04,TOP_b2076,TOP_b2076_5,5,20,14,21,0,30,30,0,297,-1,0.4,300,816,516,59,20,1,16.8,-67.0,0,67,67
2026-01-20 06:50:17,TOP_b2076,TOP_b2076_6,6,97,63,98,59,30,30,0,0,59,0.5,360,844,484,56,80,0,15.2,45.0,0,59,59
2026-01-20 06:51:27,TOP_b2076,TOP_b2076_7,7,95,62,96,56,30,30,0,0,-3,0.6,420,872,452,57,80,59,23.6,54.0,0,59,59
2026-01-20 06:52:39,TOP_b2076,TOP_b2076_8,8,93,66,94,57,60,30,30,0,1,0.7,480,928,448,54,80,56,34.6,56.0,0,59,59
2026-01-20 06:54:06,TOP_b2076,TOP_b2076_9,9,91,65,92,54,60,60,0,0,-3,0.8,540,984,444,71,80,57,45.2,54.0,0,59,59
2026-01-20 06:55:32,TOP_b2076,TOP_b2076_10,10,100,71,100,71,60,60,0,0,17,0.9,600,1040,440,77,80,54,59.4,12.0,54,71,17
2026-01-20 06:56:49,TOP_b2076,TOP_b2076_11,11,100,77,100,77,60,60,0,0,6,1.0,660,1096,436,77,80,71,63.0,21.0,54,77,23
2026-01-20 06:57:49,HIGH_b2077,HIGH_b2077_1,1,100,72,100,72,40,40,0,0,0,0.0,60,37,0,71,80,72,72.0,0.0,72,72,0
2026-01-20 06:58:54,HIGH_b2077,HIGH_b2077_2,2,100,71,100,71,40,40,0,0,-1,0.1429,120,74,0,70,80,72,71.5,0.0,71,72,1
2026-01-20 07:00:08,HIGH_b2077,HIGH_b2077_3,3,100,70,100,70,40,40,0,0,-1,0.2857,180,111,0,69,80,71,71.0,-2.0,70,72,2
2026-01-20 07:01:22,HIGH_b2077,HIGH_b2077_4,4,100,69,100,69,50,40,10,0,-1,0.4286,240,157,0,67,80,70,70.5,-3.0,69,72,3
2026-01-20 07:02:27,HIGH_b2077,HIGH_b2077_5,5,100,67,100,67,50,50,0,0,-2,0.5714,300,203,0,67,80,69,69.8,-5.0,67,72,5
2026-01-20 07:03:45,HIGH_b2077,HIGH_b2077_6,6,100,67,100,67,50,50,0,0,0,0.7143,360,249,0,65,80,67,68.8,-4.0,67,71,4
2026-01-20 07:05:15,HIGH_b2077,HIGH_b2077_7,7,100,65,100,65,50,50,0,0,-2,0.8571,420,295,0,71,80,67,67.6,-5.0,65,70,5
2026-01-20 07:06:15,HIGH_b2077,HIGH_b2077_8,8,100,71,100,71,50,50,0,0,6,1.0,480,341,0,71,80,65,67.8,2.0,65,71,6
2026-01-20 07:07:28,TOP_b2078,TOP_b2078_1,1,100,85,100,85,50,50,0,0,0,0.0,60,46,0,85,80,85,85.0,0.0,85,85,0
2026-01-20 07:08:50,TOP_b2078,TOP_b2078_2,2,100,85,100,85,50,50,0,0,0,0.1111,120,92,0,83,80,85,85.0,0.0,85,85,0
2026-01-20 07:10:04,TOP_b2078,TOP_b2078_3,3,100,83,100,83,30,50,-20,0,-2,0.2222,180,120,0,7,80,85,84.3,-2.0,83,85,2
2026-01-20 07:11:32,TOP_b2078,TOP_b2078_4,4,47,36,42,7,30,30,0,221,-76,0.3333,240,369,129,2,20,83,65.0,-78.0,7,85,78
2026-01-20 07:12:54,TOP_b2078,TOP_b2078_5,5,28,24,39,2,30,30,0,146,-5,0.4444,300,543,243,61,20,7,52.4,-83.0,2,85,83
2026-01-20 07:14:09,TOP_b2078,TOP_b2078_6,6,95,67,96,61,30,30,0,0,59,0.5556,360,571,211,55,80,2,47.6,-24.0,2,85,83
2026-01-20 07:15:09,TOP_b2078,TOP_b2078_7,7,91,66,92,55,20,30,-10,0,-6,0.6667,420,589,169,76,80,61,41.6,-28.0,2,83,81
2026-01-20 07:16:27,TOP_b2078,TOP_b2078_8,8,100,76,100,76,20,20,0,0,21,0.7778,480,607,127,75,80,55,40.2,69.0,2,76,74
2026-01-20 07:17:39,TOP_b2078,TOP_b2078_9,9,100,75,100,75,20,20,0,0,-1,0.8889,540,625,85,32,80,76,53.8,73.0,2,76,74
2026-01-20 07:18:44,TOP_b2078,TOP_b2078_10,10,80,39,100,32,20,20,0,143,-43,1.0,600,786,186,32,80,75,59.8,-29.0,32,76,44
2026-01-20 07:19:53,MED_LOW_b2079,MED_LOW_b2079_1,1,49,44,49,11,10,10,0,0,0,0.0,60,9,0,10,20,11,11.0,0.0,11,11,0
2026-01-20 07:21:09,MED_LOW_b2079,MED_LOW_b2079_2,2,49,43,49,10,10,10,0,0,-1,0.25,120,18,0,9,40,11,10.5,0.0,10,11,1
2026-01-20 07:22:19,MED_LOW_b2079,MED_LOW_b2079_3,3,48,40,48,9,10,10,0,0,-1,0.5,180,27,0,9,40,10,10.0,-2.0,9,11,2
2026-01-20 07:23:19,MED_LOW_b2079,MED_LOW_b2079_4,4,47,38,47,9,10,10,0,0,0,0.75,240,36,0,8,40,9,9.8,-2.0,9,11,2
2026-01-20 07:24:24,MED_LOW_b2079,MED_LOW_b2079_5,5,47,36,47,8,10,10,0,0,-1,1.0,300,45,0,8,40,9,9.4,-3.0,8,11,3
2026-01-20 07:25:28,MED_b2080,MED_b2080_1,1,67,79,66,35,70,70,0,0,0,0.0,60,65,5,34,60,35,35.0,0.0,35,35,0
2026-01-20 07:26:36,MED_b2080,MED_b2080_2,2,67,78,65,34,10,70,-60,0,-1,0.1111,120,74,0,37,60,35,34.5,0.0,34,35,1
2026-01-20 07:27:54,MED_b2080,MED_b2080_3,3,70,64,83,37,10,10,0,0,3,0.2222,180,83,0,24,60,34,35.3,2.0,34,37,3
2026-01-20 07:29:04,MED_b2080,MED_b2080_4,4,76,36,85,24,20,10,10,0,-13,0.3333,240,101,0,23,80,37,32.5,-11.0,24,37,13
2026-01-20 07:30:14,MED_b2080,MED_b2080_5,5,76,36,85,23,20,20,0,0,-1,0.4444,300,119,0,25,60,24,30.6,-12.0,23,37,14
2026-01-20 07:31:24,MED_b2080,MED_b2080_6,6,75,39,85,25,20,20,0,0,2,0.5556,360,137,0,24,60,23,28.6,-9.0,23,37,14
2026-01-20 07:32:41,MED_b2080,MED_b2080_7,7,75,38,84,24,20,20,0,0,-1,0.6667,420,155,0,23,80,25,26.6,-13.0,23,37,14
2026-01-20 07:34:08,MED_b2080,MED_b2080_8,8,75,37,84,23,20,20,0,0,-1,0.7778,480,173,0,23,60,24,23.8,-1.0,23,25,2
2026-01-20 07:35:08,MED_b2080,MED_b2080_9,9,75,36,84,23,20,20,0,0,0,0.8889,540,191,0,22,60,23,23.6,0.0,23,25,2
2026-01-20 07:36:36,MED_b2080,MED_b2080_10,10,74,36,84,22,20,20,0,0,-1,1.0,600,209,0,22,80,23,23.4,-3.0,22,25,3
2026-01-20 07:37:47,MED_LOW_b2081,MED_LOW_b2081_1,1,49,53,48,13,30,30,0,0,0,0.0,60,28,0,13,20,13,13.0,0.0,13,13,0
2026-01-20 07:38:51,MED_LOW_b2081,MED_LOW_b2081_2,2,49,53,48,13,30,30,0,0,0,0.1,120,56,0,13,40,13,13.0,0.0,13,13,0
2026-01-20 07:40:12,MED_LOW_b2081,MED_LOW_b2081_3,3,57,36,63,13,30,30,0,0,0,0.2,180,84,0,13,40,13,13.0,0.0,13,13,0
2026-01-20 07:41:18,MED_LOW_b2081,MED_LOW_b2081_4,4,57,36,63,13,20,30,-10,0,0,0.3,240,102,0,11,60,13,13.0,0.0,13,13,0
2026-01-20 07:42:21,MED_LOW_b2081,MED_LOW_b2081_5,5,56,30,63,11,20,20,0,0,-2,0.4,300,120,0,10,80,13,12.6,-2.0,11,13,2
2026-01-20 07:43:37,MED_LOW_b2081,MED_LOW_b2081_6,6,55,30,63,10,20,20,0,0,-1,0.5,360,138,0,10,60,11,12.0,-3.0,10,13,3
2026-01-20 07:44:56,MED_LOW_b2081,MED_LOW_b2081_7,7,55,28,62,10,60,20,40,0,0,0.6,420,194,0,11,80,10,11.4,-3.0,10,13,3
2026-01-20 07:46:15,MED_LOW_b2081,MED_LOW_b2081_8,8,55,33,61,11,60,60,0,0,1,0.7,480,250,0,12,60,10,11.0,-2.0,10,13,3
2026-01-20 07:47:28,MED_LOW_b2081,MED_LOW_b2081_9,9,54,38,58,12,60,60,0,0,1,0.8,540,306,0,12,60,11,10.8,1.0,10,12,2
2026-01-20 07:48:45,MED_LOW_b2081,MED_LOW_b2081_10,10,52,44,54,12,60,60,0,0,0,0.9,600,362,0,12,40,12,11.0,2.0,10,12,2
2026-01-20 07:50:10,MED_LOW_b2081,MED_LOW_b2081_11,11,48,51,47,12,60,60,0,0,0,1.0,660,418,0,12,60,12,11.4,2.0,10,12,2
2026-01-20 07:51:25,MED_HIGH_b2082,MED_HIGH_b2082_1,1,97,50,100,48,10,10,0,0,0,0.0,60,9,0,46,60,48,48.0,0.0,48,48,0
2026-01-20 07:52:32,MED_HIGH_b2082,MED_HIGH_b2082_2,2,96,48,100,46,10,10,0,0,-2,0.2,120,18,0,44,60,48,47.0,0.0,46,48,2
2026-01-20 07:54:02,MED_HIGH_b2082,MED_HIGH_b2082_3,3,95,46,100,44,50,10,40,0,-2,0.4,180,64,0,46,80,46,46.0,-4.0,44,48,4
2026-01-20 07:55:24,MED_HIGH_b2082,MED_HIGH_b2082_4,4,95,49,100,46,50,50,0,0,2,0.6,240,110,0,48,60,44,46.0,-2.0,44,48,4
2026-01-20 07:56:40,MED_HIGH_b2082,MED_HIGH_b2082_5,5,94,52,100,48,50,50,0,0,2,0.8,300,156,0,53,80,46,46.4,0.0,44,48,4
2026-01-20 07:57:46,MED_HIGH_b2082,MED_HIGH_b2082_6,6,93,56,100,53,50,50,0,0,5,1.0,360,202,0,53,60,48,47.4,7.0,44,53,9
2026-01-20 07:59:05,HIGH_b2083,HIGH_b2083_1,1,100,66,100,66,30,30,0,0,0,0.0,60,28,0,65,80,66,66.0,0.0,66,66,0
2026-01-20 08:00:11,HIGH_b2083,HIGH_b2083_2,2,100,65,100,65,30,30,0,0,-1,0.2,120,56,0,50,80,66,65.5,0.0,65,66,1
2026-01-20 08:01:21,HIGH_b2083,HIGH_b2083_3,3,90,55,100,50,30,30,0,168,-15,0.4,180,252,72,62,80,65,60.3,-16.0,50,66,16
2026-01-20 08:02:27,HIGH_b2083,HIGH_b2083_4,4,100,62,100,62,30,30,0,0,12,0.6,240,280,40,60,80,50,60.8,-4.0,50,66,16
2026-01-20 08:03:57,HIGH_b2083,HIGH_b2083_5,5,100,60,100,60,30,30,0,0,-2,0.8,300,308,8,58,80,62,60.6,-6.0,50,66,16
2026-01-20 08:05:17,HIGH_b2083,HIGH_b2083_6,6,100,58,100,58,30,30,0,0,-2,1.0,360,336,0,58,80,60,59.0,-7.0,50,65,15
2026-01-20 08:06:41,LOW_b2084,LOW_b2084_1,1,4,100,0,0,100,100,0,0,0,0.0,60,93,33,0,60,0,0.0,0.0,0,0,0
2026-01-20 08:07:48,LOW_b2084,LOW_b2084_2,2,4,100,0,0,100,100,0,0,0,0.1429,120,186,66,0,40,0,0.0,0.0,0,0,0
2026-01-20 08:08:56,LOW_b2084,LOW_b2084_3,3,0,72,0,0,100,100,0,121,0,0.2857,180,400,220,0,20,0,0.0,0.0,0,0,0
2026-01-20 08:10:01,LOW_b2084,LOW_b2084_4,4,0,71,0,0,50,100,-50,536,0,0.4286,240,982,742,0,40,0,0.0,0.0,0,0,0
2026-01-20 08:11:24,LOW_b2084,LOW_b2084_5,5,0,46,4,0,50,50,0,581,0,0.5714,300,1609,1309,0,80,0,0.0,0.0,0,0,0
2026-01-20 08:12:44,LOW_b2084,LOW_b2084_6,6,0,35,13,0,50,50,0,432,0,0.7143,360,2087,1727,0,60,0,0.0,0.0,0,0,0
2026-01-20 08:14:10,LOW_b2084,LOW_b2084_7,7,0,26,19,0,50,50,0,521,0,0.8571,420,2654,2234,0,20,0,0.0,0.0,0,0,0
2026-01-20 08:15:36,LOW_b2084,LOW_b2084_8,8,0,16,25,0,50,50,0,188,0,1.0,480,2888,2408,0,40,0,0.0,0.0,0,0,0
2026-01-20 08:16:48,MED_LOW_b2085,MED_LOW_b2085_1,1,57,29,65,11,10,10,0,0,0,0.0,60,9,0,10,60,11,11.0,0.0,11,11,0
2026-01-20 08:17:53,MED_LOW_b2085,MED_LOW_b2085_2,2,57,27,64,10,10,10,0,0,-1,0.25,120,18,0,9,40,11,10.5,0.0,10,11,1
2026-01-20 08:18:59,MED_LOW_b2085,MED_LOW_b2085_3,3,56,26,63,9,10,10,0,0,-1,0.5,180,27,0,8,40,10,10.0,-2.0,9,11,2
2026-01-20 08:20:16,MED_LOW_b2085,MED_LOW_b2085_4,4,47,38,47,8,10,10,0,0,-1,0.75,240,36,0,8,40,9,9.5,-3.0,8,11,3
2026-01-20 08:21:35,MED_LOW_b2085,MED_LOW_b2085_5,5,46,36,46,8,10,10,0,0,0,1.0,300,45,0,8,40,8,9.2,-3.0,8,11,3
2026-01-20 08:22:49,MED_LOW_b2086,MED_LOW_b2086_1,1,57,38,63,14,30,30,0,0,0,0.0,60,28,0,14,40,14,14.0,0.0,14,14,0
2026-01-20 08:24:16,MED_LOW_b2086,MED_LOW_b2086_2,2,57,38,64,14,70,30,40,0,0,0.125,120,93,0,14,60,14,14.0,0.0,14,14,0
2026-01-20 08:25:21,MED_LOW_b2086,MED_LOW_b2086_3,3,56,43,59,14,70,70,0,0,0,0.25,180,158,0,14,60,14,14.0,0.0,14,14,0
2026-01-20 08:26:43,MED_LOW_b2086,MED_LOW_b2086_4,4,53,48,56,14,70,70,0,0,0,0.375,240,223,0,12,40,14,14.0,0.0,14,14,0
2026-01-20 08:27:45,MED_LOW_b2086,MED_LOW_b2086_5,5,45,65,42,12,20,70,-50,0,-2,0.5,300,241,0,13,60,14,13.6,-2.0,12,14,2
2026-01-20 08:29:12,MED_LOW_b2086,MED_LOW_b2086_6,6,52,46,55,13,20,20,0,0,1,0.625,360,259,0,12,60,12,13.4,-1.0,12,14,2
2026-01-20 08:30:19,MED_LOW_b2086,MED_LOW_b2086_7,7,55,38,58,12,20,20,0,0,-1,0.75,420,277,0,10,40,13,13.0,-2.0,12,14,2
2026-01-20 08:31:37,MED_LOW_b2086,MED_LOW_b2086_8,8,55,31,61,10,20,20,0,0,-2,0.875,480,295,0,3,80,12,12.2,-4.0,10,14,4
2026-01-20 08:33:02,MED_LOW_b2086,MED_LOW_b2086_9,9,35,17,56,3,20,20,0,94,-7,1.0,540,407,0,3,80,10,10.0,-9.0,3,13,10
2026-01-20 08:34:12,TOP_b2087,TOP_b2087_1,1,100,67,100,67,20,20,0,0,0,0.0,60,18,0,66,80,67,67.0,0.0,67,67,0
2026-01-20 08:35:34,TOP_b2087,TOP_b2087_2,2,100,66,100,66,20,20,0,0,-1,0.1,120,36,0,65,80,67,66.5,0.0,66,67,1
2026-01-20 08:36:37,TOP_b2087,TOP_b2087_3,3,100,65,100,65,60,20,40,0,-1,0.2,180,92,0,70,80,66,66.0,-2.0,65,67,2
2026-01-20 08:37:52,TOP_b2087,TOP_b2087_4,4,100,70,100,70,60,60,0,0,5,0.3,240,148,0,75,80,65,67.0,3.0,65,70,5
2026-01-20 08:39:04,TOP_b2087,TOP_b2087_5,5,100,75,100,75,60,60,0,0,5,0.4,300,204,0,90,80,70,68.6,8.0,65,75,10
2026-01-20 08:40:07,TOP_b2087,TOP_b2087_6,6,100,90,100,90,80,60,20,0,15,0.5,360,279,0,88,80,75,73.2,24.0,65,90,25
2026-01-20 08:41:19,TOP_b2087,TOP_b2087_7,7,100,88,100,88,80,80,0,0,-2,0.6,420,354,0,97,80,90,77.6,23.0,65,90,25
2026-01-20 08:42:48,TOP_b2087,TOP_b2087_8,8,100,97,100,97,80,80,0,0,9,0.7,480,429,0,96,80,88,84.0,27.0,70,97,27
2026-01-20 08:44:13,TOP_b2087,TOP_b2087_9,9,100,96,100,96,80,80,0,0,-1,0.8,540,504,0,100,80,97,89.2,21.0,75,97,22
2026-01-20 08:45:42,TOP_b2087,TOP_b2087_10,10,100,100,100,100,80,80,0,0,4,0.9,600,579,0,100,80,96,94.2,10.0,88,100,12
2026-01-20 08:46:46,TOP_b2087,TOP_b2087_11,11,100,100,100,100,80,80,0,0,0,1.0,660,654,0,100,80,100,96.2,12.0,88,100,12
2026-01-20 08:48:10,HIGH_b2088,HIGH_b2088_1,1,47,19,43,3,10,10,0,249,-97,0.0,60,258,198,1,20,3,3.0,0.0,3,3,0
2026-01-20 08:49:10,HIGH_b2088,HIGH_b2088_2,2,26,18,37,1,10,10,0,214,-2,0.1429,120,481,361,0,20,3,2.0,0.0,1,3,2
2026-01-20 08:50:35,HIGH_b2088,HIGH_b2088_3,3,14,13,21,0,10,10,0,138,-1,0.2857,180,628,448,51,20,1,1.3,-3.0,0,3,3
2026-01-20 08:51:35,HIGH_b2088,HIGH_b2088_4,4,95,56,96,51,40,10,30,0,51,0.4286,240,665,425,48,80,0,13.8,48.0,0,51,51
2026-01-20 08:52:41,HIGH_b2088,HIGH_b2088_5,5,91,58,92,48,40,40,0,0,-3,0.5714,300,702,402,55,80,51,20.6,45.0,0,51,51
2026-01-20 08:53:57,HIGH_b2088,HIGH_b2088_6,6,100,55,100,55,40,40,0,0,7,0.7143,360,739,379,59,80,48,31.0,54.0,0,55,55
2026-01-20 08:55:07,HIGH_b2088,HIGH_b2088_7,7,100,59,100,59,40,40,0,0,4,0.8571,420,776,356,64,80,55,42.6,59.0,0,59,59
2026-01-20 08:56:33,HIGH_b2088,HIGH_b2088_8,8,100,64,100,64,40,40,0,0,5,1.0,480,813,333,64,80,59,55.4,13.0,48,64,16
2026-01-20 08:57:50,LOW_b2089,LOW_b2089_1,1,42,31,47,6,30,30,0,0,0,0.0,60,28,0,6,40,6,6.0,0.0,6,6,0
2026-01-20 08:58:53,LOW_b2089,LOW_b2089_2,2,42,30,46,6,30,30,0,0,0,0.0909,120,56,0,6,60,6,6.0,0.0,6,6,0
2026-01-20 09:00:13,LOW_b2089,LOW_b2089_3,3,42,30,46,6,30,30,0,0,0,0.1818,180,84,0,2,60,6,6.0,0.0,6,6,0
2026-01-20 09:01:36,LOW_b2089,LOW_b2089_4,4,22,21,41,2,80,30,50,138,-4,0.2727,240,297,57,2,40,6,5.0,-4.0,2,6,4
2026-01-20 09:03:02,LOW_b2089,LOW_b2089_5,5,21,26,38,2,80,80,0,166,0,0.3636,300,538,238,2,60,2,4.4,-4.0,2,6,4
2026-01-20 09:04:14,LOW_b2089,LOW_b2089_6,6,18,32,34,2,80,80,0,122,0,0.4545,360,735,375,6,20,2,3.6,-4.0,2,6,4
2026-01-20 09:05:18,LOW_b2089,LOW_b2089_7,7,32,53,37,6,80,80,0,0,4,0.5455,420,810,390,3,40,2,3.6,0.0,2,6,4
2026-01-20 09:06:47,LOW_b2089,LOW_b2089_8,8,26,66,15,3,10,80,-70,0,-3,0.6364,480,819,339,5,40,6,3.0,1.0,2,6,4
2026-01-20 09:08:15,LOW_b2089,LOW_b2089_9,9,35,46,31,5,10,10,0,0,2,0.7273,540,828,288,5,40,3,3.6,3.0,2,6,4
2026-01-20 09:09:37,LOW_b2089,LOW_b2089_10,10,39,31,42,5,10,10,0,0,0,0.8182,600,837,237,3,40,5,4.2,3.0,2,6,4
2026-01-20 09:10:43,LOW_b2089,LOW_b2089_11,11,40,19,45,3,10,10,0,0,-2,0.9091,660,846,186,2,60,5,4.4,-3.0,3,6,3
2026-01-20 09:11:53,LOW_b2089,LOW_b2089_12,12,40,13,45,2,10,10,0,0,-1,1.0,720,855,135,2,40,3,3.6,-1.0,2,5,3
2026-01-20 09:13:12,MED_HIGH_b2090,MED_HIGH_b2090_1,1,82,99,78,63,80,80,0,0,0,0.0,60,75,15,62,60,63,63.0,0.0,63,63,0
2026-01-20 09:14:18,MED_HIGH_b2090,MED_HIGH_b2090_2,2,81,98,78,62,80,80,0,0,-1,0.1,120,150,30,61,60,63,62.5,0.0,62,63,1
2026-01-20 09:15:48,MED_HIGH_b2090,MED_HIGH_b2090_3,3,81,97,78,61,80,80,0,0,-1,0.2,180,225,45,60,60,62,62.0,-2.0,61,63,2
2026-01-20 09:17:05,MED_HIGH_b2090,MED_HIGH_b2090_4,4,81,96,77,60,100,80,20,0,-1,0.3,240,318,78,59,80,61,61.5,-3.0,60,63,3
2026-01-20 09:18:07,MED_HIGH_b2090,MED_HIGH_b2090_5,5,81,95,77,59,100,100,0,0,-1,0.4,300,411,111,36,80,60,61.0,-4.0,59,63,4
2026-01-20 09:19:27,MED_HIGH_b2090,MED_HIGH_b2090_6,6,65,100,55,36,30,100,-70,0,-23,0.5,360,439,79,57,80,59,55.6,-26.0,36,62,26
2026-01-20 09:20:32,MED_HIGH_b2090,MED_HIGH_b2090_7,7,80,93,77,57,30,30,0,0,21,0.6,420,467,47,50,80,36,54.6,-4.0,36,61,25
2026-01-20 09:21:54,MED_HIGH_b2090,MED_HIGH_b2090_8,8,94,53,100,50,100,30,70,0,-7,0.7,480,560,80,55,60,57,52.4,-10.0,36,60,24
2026-01-20 09:23:24,MED_HIGH_b2090,MED_HIGH_b2090_9,9,94,58,100,55,100,100,0,0,5,0.8,540,653,113,59,80,50,51.4,-4.0,36,59,23
2026-01-20 09:24:34,MED_HIGH_b2090,MED_HIGH_b2090_10,10,88,73,92,59,100,100,0,0,4,0.9,600,746,146,54,80,55,51.4,23.0,36,59,23
2026-01-20 09:25:53,MED_HIGH_b2090,MED_HIGH_b2090_11,11,79,91,76,54,100,100,0,0,-5,1.0,660,839,179,54,80,59,55.0,-3.0,50,59,9
2026-01-20 09:27:11,HIGH_b2091,HIGH_b2091_1,1,100,97,100,97,70,70,0,0,0,0.0,60,65,5,94,80,97,97.0,0.0,97,97,0
2026-01-20 09:28:27,HIGH_b2091,HIGH_b2091_2,2,100,94,100,94,70,70,0,0,-3,0.25,120,130,10,92,80,97,95.5,0.0,94,97,3
2026-01-20 09:29:46,HIGH_b2091,HIGH_b2091_3,3,100,92,100,92,70,70,0,0,-2,0.5,180,195,15,89,80,94,94.3,-5.0,92,97,5
2026-01-20 09:31:10,HIGH_b2091,HIGH_b2091_4,4,99,90,100,89,70,70,0,0,-3,0.75,240,260,20,86,80,92,93.0,-8.0,89,97,8
2026-01-20 09:32:22,HIGH_b2091,HIGH_b2091_5,5,99,88,100,86,70,70,0,0,-3,1.0,300,325,25,86,80,89,91.6,-11.0,86,97,11
